,order_id,final_status,reassigned,manual_assingment,orphan,cancelled_reassignment,Any_problem
569,82124146,DeliveredStatus,False,False,True,True,True
570,82108650,DeliveredStatus,False,False,False,False,False
571,82122084,DeliveredStatus,False,False,False,False,False
572,81959986,DeliveredStatus,False,False,False,False,False
573,82097846,DeliveredStatus,False,False,False,False,False
574,82104609,DeliveredStatus,True,False,False,False,True
575,82122040,DeliveredStatus,False,False,False,False,False
576,82122770,DeliveredStatus,True,False,False,False,True
577,82142049,CanceledStatus,,,,,
578,81911014,DeliveredStatus,True,True,False,False,True
579,81956175,DeliveredStatus,False,False,False,False,False
580,82080513,DeliveredStatus,False,False,False,False,False
581,81938759,DeliveredStatus,False,False,False,False,False
582,82067899,DeliveredStatus,False,False,False,False,False
583,82132927,DeliveredStatus,False,False,False,False,False
584,81848592,DeliveredStatus,False,False,False,False,False
585,82140044,CanceledStatus,,,,,
586,82123090,DeliveredStatus,False,False,False,False,False
587,81947548,DeliveredStatus,False,False,False,False,False
588,82104935,CanceledStatus,,,,,
589,82102427,CanceledStatus,,,,,
590,81959739,CanceledStatus,,,,,
591,82117187,CanceledStatus,,,,,
592,82120939,DeliveredStatus,False,False,False,False,False
593,81933891,DeliveredStatus,False,False,False,False,False
594,82092162,CanceledStatus,,,,,
595,82141537,DeliveredStatus,False,False,False,False,False
596,82023218,DeliveredStatus,False,False,False,False,False
597,82080232,DeliveredStatus,False,False,False,False,False
598,82096171,DeliveredStatus,False,False,False,False,False
599,81928009,DeliveredStatus,False,False,False,False,False
600,81976105,DeliveredStatus,False,False,False,False,False
601,81986143,DeliveredStatus,False,False,False,False,False
602,82133633,DeliveredStatus,False,False,False,False,False
603,81966861,DeliveredStatus,False,False,False,False,False
604,81980488,DeliveredStatus,False,False,False,False,False
605,82009535,DeliveredStatus,False,False,False,False,False
606,81989158,DeliveredStatus,False,False,False,False,False
607,82021459,DeliveredStatus,False,False,False,False,False
608,82082847,CanceledStatus,,,,,
609,82039716,DeliveredStatus,False,False,False,False,False
610,82077671,DeliveredStatus,False,False,False,False,False
611,82068114,DeliveredStatus,False,False,False,False,False
612,82075107,DeliveredStatus,True,False,False,False,True
613,81993946,DeliveredStatus,False,False,False,False,False
614,82110648,DeliveredStatus,False,False,False,False,False
615,82138742,DeliveredStatus,False,False,False,False,False
616,82114720,DeliveredStatus,False,False,False,False,False
617,81940498,DeliveredStatus,False,False,False,False,False
618,81854395,DeliveredStatus,False,False,True,True,True
619,81948724,DeliveredStatus,False,False,False,False,False
620,81943313,DeliveredStatus,False,False,False,False,False
621,81972729,DeliveredStatus,False,False,False,False,False
622,82089401,DeliveredStatus,False,False,False,False,False
623,81943756,DeliveredStatus,False,False,False,False,False
624,81950653,DeliveredStatus,False,False,False,False,False
625,81956788,CanceledStatus,,,,,
626,82102747,DeliveredStatus,False,False,False,False,False
627,81955243,DeliveredStatus,False,False,False,False,False
628,81952201,DeliveredStatus,False,False,False,False,False
629,82090192,DeliveredStatus,False,False,False,False,False
630,81914126,DeliveredStatus,False,False,False,False,False
631,81920960,DeliveredStatus,False,False,False,False,False
632,82112184,DeliveredStatus,False,False,True,False,True
633,81970501,DeliveredStatus,False,False,False,False,False
634,81937919,DeliveredStatus,False,False,False,False,False
635,82109080,DeliveredStatus,False,False,False,False,False
636,82110368,CanceledStatus,,,,,
637,82098722,CanceledStatus,,,,,
638,82122112,CanceledStatus,,,,,
639,81950793,CanceledStatus,,,,,
640,82098173,CanceledStatus,,,,,
641,81980246,DeliveredStatus,False,True,True,True,True
642,81845420,DeliveredStatus,False,False,False,False,False
643,82005365,DeliveredStatus,False,False,False,False,False
644,82010494,DeliveredStatus,False,False,False,False,False
645,82122227,DeliveredStatus,False,False,False,False,False
646,82102072,DeliveredStatus,False,False,False,False,False
647,82011398,DeliveredStatus,False,False,False,False,False
648,82082808,DeliveredStatus,False,False,False,False,False
649,82128482,DeliveredStatus,True,True,False,False,True
650,82129403,DeliveredStatus,False,False,False,False,False
651,81906795,CanceledStatus,,,,,
652,82006112,DeliveredStatus,True,False,False,False,True
653,82117018,DeliveredStatus,False,False,True,True,True
654,81977656,CanceledStatus,,,,,
655,81990677,DeliveredStatus,False,False,False,False,False
656,82138957,DeliveredStatus,True,False,False,False,True
657,82094165,DeliveredStatus,True,True,False,False,True
658,82103659,DeliveredStatus,False,False,False,False,False
659,82125015,DeliveredStatus,False,False,False,False,False
660,81933476,DeliveredStatus,False,False,False,False,False
661,82000441,DeliveredStatus,False,False,False,False,False
662,82074352,DeliveredStatus,True,False,False,False,True
663,82010961,DeliveredStatus,True,True,False,False,True
664,81972455,DeliveredStatus,False,False,False,False,False
665,82138693,DeliveredStatus,False,False,False,False,False
666,81947138,DeliveredStatus,False,False,False,False,False
667,81940841,DeliveredStatus,False,False,False,False,False
668,82130930,DeliveredStatus,False,False,False,False,False
669,81970499,DeliveredStatus,False,False,False,False,False
670,81955694,DeliveredStatus,False,False,False,False,False
671,82138988,DeliveredStatus,False,False,False,False,False
672,81970768,DeliveredStatus,False,False,False,False,False
673,81962702,DeliveredStatus,False,False,False,False,False
674,81976644,DeliveredStatus,False,False,False,False,False
675,81985919,DeliveredStatus,False,False,False,False,False
676,82117804,DeliveredStatus,False,False,False,False,False
677,82107211,DeliveredStatus,False,False,False,False,False
678,81977494,CanceledStatus,,,,,
679,82099409,CanceledStatus,,,,,
680,82103366,CanceledStatus,,,,,
681,81964000,CanceledStatus,,,,,
682,82121336,CanceledStatus,,,,,
683,82073080,DeliveredStatus,False,False,False,False,False
684,82096074,DeliveredStatus,False,False,False,False,False
685,81957794,DeliveredStatus,False,False,False,False,False
686,82029624,DeliveredStatus,False,False,False,False,False
687,81904108,CanceledStatus,,,,,
688,81975649,DeliveredStatus,False,False,False,False,False
689,82071918,DeliveredStatus,False,False,False,False,False
690,82075211,DeliveredStatus,False,False,False,False,False
691,82132648,DeliveredStatus,False,False,False,False,False
692,81945669,DeliveredStatus,False,False,False,False,False
693,82116442,DeliveredStatus,False,False,False,False,False
694,81934290,DeliveredStatus,False,False,False,False,False
695,82033139,DeliveredStatus,False,False,False,False,False
696,82138171,DeliveredStatus,False,False,False,False,False
697,82140716,DeliveredStatus,False,False,False,False,False
698,81945476,DeliveredStatus,False,False,False,False,False
699,82076461,DeliveredStatus,False,False,False,False,False
700,81966662,DeliveredStatus,False,False,False,False,False
701,81966004,DeliveredStatus,False,False,False,False,False
702,82051024,DeliveredStatus,False,False,False,False,False
703,82038870,DeliveredStatus,False,False,False,False,False
704,82134695,DeliveredStatus,False,False,False,False,False
705,81845742,DeliveredStatus,False,False,False,False,False
706,82112127,DeliveredStatus,False,False,False,False,False
707,82088633,DeliveredStatus,False,False,False,False,False
708,82093574,CanceledStatus,,,,,
709,81946632,DeliveredStatus,False,False,False,False,False
710,81938220,DeliveredStatus,False,False,False,False,False
711,81940952,DeliveredStatus,False,False,False,False,False
712,82102817,DeliveredStatus,False,False,False,False,False
713,82097431,DeliveredStatus,False,False,False,False,False
714,82134565,DeliveredStatus,False,False,True,True,True
715,82089724,DeliveredStatus,False,False,False,False,False
716,82135399,DeliveredStatus,False,False,False,False,False
717,81968987,CanceledStatus,,,,,
718,82027322,CanceledStatus,,,,,
719,82105643,CanceledStatus,,,,,
720,82103238,CanceledStatus,,,,,
721,82111451,CanceledStatus,,,,,
722,82100143,CanceledStatus,,,,,
723,82110341,CanceledStatus,,,,,
724,81848401,CanceledStatus,,,,,
725,82119567,CanceledStatus,,,,,
726,82117205,DeliveredStatus,False,False,False,False,False
727,81927615,DeliveredStatus,False,False,False,False,False
728,82008944,DeliveredStatus,True,True,False,False,True
729,82102613,DeliveredStatus,False,False,False,False,False
730,82097585,DeliveredStatus,False,False,False,False,False
731,81999621,DeliveredStatus,False,False,False,False,False
732,82102620,CanceledStatus,,,,,
733,81949537,DeliveredStatus,False,False,False,False,False
734,81979440,DeliveredStatus,False,False,False,False,False
735,82089700,DeliveredStatus,False,False,False,False,False
736,82103055,DeliveredStatus,False,False,False,False,False
737,81845509,DeliveredStatus,False,False,False,False,False
738,82026073,DeliveredStatus,False,False,False,False,False
739,82036988,DeliveredStatus,False,False,False,False,False
740,82087665,DeliveredStatus,False,False,False,False,False
741,82078025,DeliveredStatus,False,False,False,False,False
742,81947240,DeliveredStatus,False,False,False,False,False
743,82088708,DeliveredStatus,False,False,False,False,False
744,82126457,CanceledStatus,,,,,
745,81982082,DeliveredStatus,False,False,False,False,False
746,81995624,DeliveredStatus,False,False,False,False,False
747,81848940,CanceledStatus,,,,,
748,82007446,DeliveredStatus,True,False,False,False,True
749,82123001,DeliveredStatus,False,False,False,False,False
750,81949282,DeliveredStatus,False,False,False,False,False
751,82093898,DeliveredStatus,False,False,False,False,False
752,82135970,DeliveredStatus,False,False,False,False,False
753,81985906,DeliveredStatus,False,False,False,False,False
754,82090517,DeliveredStatus,False,False,False,False,False
755,82135219,DeliveredStatus,True,False,False,False,True
756,81933830,DeliveredStatus,False,False,False,False,False
757,82031664,DeliveredStatus,False,False,False,False,False
758,82084796,DeliveredStatus,False,False,False,False,False
759,82027930,DeliveredStatus,False,False,False,False,False
760,82062947,DeliveredStatus,False,False,False,False,False
761,81932535,DeliveredStatus,False,False,False,False,False
762,81930098,DeliveredStatus,False,False,False,False,False
763,81975088,DeliveredStatus,False,False,False,False,False
764,81947781,DeliveredStatus,False,False,False,False,False
765,82132948,CanceledStatus,,,,,
766,81963008,DeliveredStatus,False,False,False,False,False
767,82108055,DeliveredStatus,False,False,False,False,False
768,81943668,DeliveredStatus,False,False,False,False,False
769,81936121,DeliveredStatus,False,False,False,False,False
770,81946908,DeliveredStatus,False,False,False,False,False
771,81844788,DeliveredStatus,False,False,False,False,False
772,82023031,CanceledStatus,,,,,
773,81952600,CanceledStatus,,,,,
774,81853265,CanceledStatus,,,,,
775,81964056,CanceledStatus,,,,,
776,82109222,CanceledStatus,,,,,
777,82112304,CanceledStatus,,,,,
778,82137768,CanceledStatus,,,,,
779,82105023,CanceledStatus,,,,,
780,82103067,CanceledStatus,,,,,
781,82112688,CanceledStatus,,,,,
782,82112972,CanceledStatus,,,,,
783,82075826,DeliveredStatus,False,False,False,False,False
784,82091331,DeliveredStatus,False,False,False,False,False
785,82100506,DeliveredStatus,False,False,False,False,False
786,82129117,DeliveredStatus,False,False,False,False,False
787,82130400,DeliveredStatus,False,False,False,False,False
788,82072187,DeliveredStatus,False,False,False,False,False
789,81935725,DeliveredStatus,False,False,False,False,False
790,82011554,DeliveredStatus,True,True,False,False,True
791,81947743,DeliveredStatus,False,False,False,False,False
792,82027543,DeliveredStatus,True,False,False,False,True
793,81962992,DeliveredStatus,False,False,False,False,False
794,82120152,DeliveredStatus,False,False,False,False,False
795,81915968,DeliveredStatus,False,False,False,False,False
796,81955504,DeliveredStatus,False,False,False,False,False
797,81956201,DeliveredStatus,False,False,False,False,False
798,82073951,DeliveredStatus,False,False,False,False,False
799,82108810,DeliveredStatus,False,False,False,False,False
800,82113969,DeliveredStatus,False,False,False,False,False
801,82040201,DeliveredStatus,True,False,False,False,True
802,81932320,DeliveredStatus,False,False,False,False,False
803,82064079,DeliveredStatus,False,False,False,False,False
804,82073738,DeliveredStatus,False,False,False,False,False
805,82126756,DeliveredStatus,False,False,False,False,False
806,81947485,DeliveredStatus,False,False,False,False,False
807,81948234,DeliveredStatus,False,False,False,False,False
808,82096042,DeliveredStatus,True,True,False,False,True
809,81858909,CanceledStatus,,,,,
810,81910639,DeliveredStatus,False,False,True,False,True
811,82129939,CanceledStatus,,,,,
812,81955225,CanceledStatus,,,,,
813,82119158,CanceledStatus,,,,,
814,82026432,DeliveredStatus,True,True,False,False,True
815,81968969,DeliveredStatus,True,True,False,False,True
816,82122410,DeliveredStatus,False,False,False,False,False
817,81931041,DeliveredStatus,False,False,False,False,False
818,81957400,DeliveredStatus,True,False,False,False,True
819,82114542,DeliveredStatus,False,False,False,False,False
820,81848029,DeliveredStatus,False,False,False,False,False
821,82052688,DeliveredStatus,False,False,False,False,False
822,82068682,DeliveredStatus,False,False,False,False,False
823,82088561,DeliveredStatus,False,False,False,False,False
824,81947963,DeliveredStatus,False,False,False,False,False
825,81915127,DeliveredStatus,False,False,False,False,False
826,81923776,DeliveredStatus,False,False,False,False,False
827,81928576,DeliveredStatus,False,False,False,False,False
828,82137215,DeliveredStatus,False,False,False,False,False
829,81902218,DeliveredStatus,False,False,False,False,False
830,82091800,DeliveredStatus,True,True,False,False,True
831,82089972,DeliveredStatus,False,False,False,False,False
832,82128759,DeliveredStatus,False,True,True,False,True
833,81978118,DeliveredStatus,False,False,False,False,False
834,82101916,DeliveredStatus,False,False,False,False,False
835,81950566,DeliveredStatus,True,True,False,False,True
836,81973268,DeliveredStatus,False,False,False,False,False
837,82018988,DeliveredStatus,False,False,False,False,False
838,81952361,DeliveredStatus,False,False,False,False,False
839,82095546,DeliveredStatus,True,False,False,False,True
840,82082166,DeliveredStatus,False,False,False,False,False
841,81974210,DeliveredStatus,False,False,False,False,False
842,81978217,DeliveredStatus,True,False,False,False,True
843,82048249,DeliveredStatus,False,False,False,False,False
844,82107155,DeliveredStatus,False,False,False,False,False
845,81970360,DeliveredStatus,False,False,False,False,False
846,82043131,DeliveredStatus,False,False,False,False,False
847,82104928,DeliveredStatus,False,False,False,False,False
848,81970791,DeliveredStatus,False,False,False,False,False
849,81982715,DeliveredStatus,False,False,False,False,False
850,82059109,DeliveredStatus,False,False,False,False,False
851,82099237,DeliveredStatus,False,False,False,False,False
852,82122142,DeliveredStatus,False,False,False,False,False
853,81943695,DeliveredStatus,False,False,False,False,False
854,82127649,DeliveredStatus,False,False,False,False,False
855,82078418,DeliveredStatus,False,False,False,False,False
856,81947276,DeliveredStatus,False,False,False,False,False
857,82114219,DeliveredStatus,False,False,False,False,False
858,81986321,DeliveredStatus,False,False,False,False,False
859,81949190,DeliveredStatus,False,False,False,False,False
860,82102499,DeliveredStatus,False,False,False,False,False
861,82077634,DeliveredStatus,False,False,False,False,False
862,81993926,DeliveredStatus,False,False,False,False,False
863,81956841,DeliveredStatus,False,False,False,False,False
864,82097446,CanceledStatus,,,,,
865,81950664,CanceledStatus,,,,,
866,82118586,CanceledStatus,,,,,
867,81968402,CanceledStatus,,,,,
868,81960476,CanceledStatus,,,,,
869,82118718,CanceledStatus,,,,,
870,82126369,CanceledStatus,,,,,
871,82118275,CanceledStatus,,,,,
872,81962895,CanceledStatus,,,,,
873,82071834,DeliveredStatus,False,False,False,False,False
874,82103958,DeliveredStatus,False,False,False,False,False
875,81942529,DeliveredStatus,False,False,False,False,False
876,81940058,DeliveredStatus,False,False,False,False,False
877,82021069,DeliveredStatus,False,False,False,False,False
878,82089828,DeliveredStatus,False,False,False,False,False
879,81937752,DeliveredStatus,False,False,False,False,False
880,82064087,CanceledStatus,,,,,
881,81955336,DeliveredStatus,False,False,False,False,False
882,82101322,DeliveredStatus,False,False,False,False,False
883,82118633,DeliveredStatus,False,False,False,False,False
884,82012173,DeliveredStatus,False,False,False,False,False
885,82117843,CanceledStatus,,,,,
886,82028493,DeliveredStatus,False,False,False,False,False
887,82081384,DeliveredStatus,False,False,False,False,False
888,81916687,DeliveredStatus,False,False,False,False,False
889,81977640,DeliveredStatus,False,False,False,False,False
890,82061271,DeliveredStatus,False,False,False,False,False
891,81959508,DeliveredStatus,False,False,False,False,False
892,82119875,DeliveredStatus,False,False,False,False,False
893,81984790,DeliveredStatus,False,False,False,False,False
894,81968195,DeliveredStatus,False,False,False,False,False
895,81982611,DeliveredStatus,False,False,False,False,False
896,81994841,DeliveredStatus,False,False,False,False,False
897,82117110,DeliveredStatus,False,False,False,False,False
898,82122533,DeliveredStatus,False,False,False,False,False
899,82085774,DeliveredStatus,False,False,False,False,False
900,82062035,DeliveredStatus,False,False,False,False,False
901,82108057,DeliveredStatus,False,False,False,False,False
902,81955398,DeliveredStatus,False,False,False,False,False
903,82069804,DeliveredStatus,False,False,False,False,False
904,82111160,DeliveredStatus,False,False,False,False,False
905,81966372,DeliveredStatus,False,False,False,False,False
906,82127075,DeliveredStatus,False,False,False,False,False
907,81971296,CanceledStatus,,,,,
908,81957942,CanceledStatus,,,,,
909,82099616,CanceledStatus,,,,,
910,81951125,CanceledStatus,,,,,
911,81962985,CanceledStatus,,,,,
912,82118721,CanceledStatus,,,,,
913,82101740,DeliveredStatus,False,False,False,False,False
914,82055636,DeliveredStatus,False,False,False,False,False
915,82131245,DeliveredStatus,False,False,False,False,False
916,81844735,CanceledStatus,,,,,
917,81981343,DeliveredStatus,False,False,False,False,False
918,82130182,DeliveredStatus,False,False,False,False,False
919,81977090,DeliveredStatus,False,False,False,False,False
920,82094821,DeliveredStatus,False,False,False,False,False
921,81953260,CanceledStatus,,,,,
922,81979303,DeliveredStatus,False,False,False,False,False
923,81958053,DeliveredStatus,False,False,False,False,False
924,81968921,DeliveredStatus,False,False,False,False,False
925,82086818,DeliveredStatus,False,False,False,False,False
926,82129040,DeliveredStatus,False,False,False,False,False
927,82095403,DeliveredStatus,False,False,False,False,False
928,81968114,DeliveredStatus,False,False,False,False,False
929,81949263,DeliveredStatus,False,False,False,False,False
930,82077240,DeliveredStatus,False,False,False,False,False
931,81948281,CanceledStatus,,,,,
932,82057007,DeliveredStatus,False,False,False,False,False
933,81975703,DeliveredStatus,False,False,False,False,False
934,81955003,CanceledStatus,,,,,
935,81993227,DeliveredStatus,False,False,False,False,False
936,81945037,DeliveredStatus,False,False,False,False,False
937,82104698,DeliveredStatus,False,False,False,False,False
938,82043797,DeliveredStatus,False,False,False,False,False
939,81956606,DeliveredStatus,False,False,False,False,False
940,81932866,DeliveredStatus,False,False,False,False,False
941,81977923,DeliveredStatus,False,False,False,False,False
942,82081849,DeliveredStatus,False,False,False,False,False
943,81944938,DeliveredStatus,False,False,False,False,False
944,82000371,DeliveredStatus,False,False,False,False,False
945,81957202,DeliveredStatus,False,False,False,False,False
946,82141789,DeliveredStatus,False,False,False,False,False
947,81965606,DeliveredStatus,False,False,False,False,False
948,82093098,DeliveredStatus,False,False,False,False,False
949,81931463,DeliveredStatus,False,False,False,False,False
950,81946899,DeliveredStatus,False,False,False,False,False
951,82070923,DeliveredStatus,False,False,False,False,False
952,82093781,CanceledStatus,,,,,
953,82120284,CanceledStatus,,,,,
954,82094645,CanceledStatus,,,,,
955,82121277,CanceledStatus,,,,,
956,82127644,CanceledStatus,,,,,
957,81960148,CanceledStatus,,,,,
958,81968718,CanceledStatus,,,,,
959,82062829,CanceledStatus,,,,,
960,81972656,CanceledStatus,,,,,
961,81937646,DeliveredStatus,False,False,False,False,False
962,81944476,DeliveredStatus,True,True,False,False,True
963,82004430,DeliveredStatus,False,False,False,False,False
964,81792709,DeliveredStatus,False,False,False,False,False
965,82090978,DeliveredStatus,False,False,False,False,False
966,81946217,DeliveredStatus,False,False,False,False,False
967,82067881,CanceledStatus,,,,,
968,82083228,DeliveredStatus,False,False,False,False,False
969,82112656,DeliveredStatus,False,False,False,False,False
970,82134656,DeliveredStatus,False,False,False,False,False
971,81952589,CanceledStatus,,,,,
972,82086921,DeliveredStatus,False,False,False,False,False
973,82119162,DeliveredStatus,False,False,False,False,False
974,82134335,CanceledStatus,,,,,
975,82106006,DeliveredStatus,False,False,False,False,False
976,82116955,DeliveredStatus,False,False,False,False,False
977,82054628,DeliveredStatus,False,False,False,False,False
978,81941084,DeliveredStatus,False,False,False,False,False
979,82104505,DeliveredStatus,False,False,False,False,False
980,82061213,DeliveredStatus,False,False,False,False,False
981,82130440,DeliveredStatus,False,False,False,False,False
982,82027018,DeliveredStatus,False,False,False,False,False
983,82105964,DeliveredStatus,False,False,False,False,False
984,82109005,DeliveredStatus,False,False,False,False,False
985,82075383,DeliveredStatus,False,False,False,False,False
986,82103742,DeliveredStatus,False,False,False,False,False
987,82086501,DeliveredStatus,False,False,False,False,False
988,82124860,DeliveredStatus,False,False,True,False,True
989,82127333,DeliveredStatus,False,False,False,False,False
990,82127462,DeliveredStatus,False,False,False,False,False
991,81949470,DeliveredStatus,False,False,False,False,False
992,81970457,DeliveredStatus,False,False,False,False,False
993,82124361,DeliveredStatus,False,False,False,False,False
994,81986891,DeliveredStatus,False,False,False,False,False
995,82069669,DeliveredStatus,False,False,False,False,False
996,82142731,DeliveredStatus,False,False,False,False,False
997,82053198,DeliveredStatus,False,False,False,False,False
998,82085760,DeliveredStatus,False,False,False,False,False
999,82107068,DeliveredStatus,False,False,False,False,False
1000,82121954,DeliveredStatus,False,False,False,False,False
1001,81972869,DeliveredStatus,False,False,False,False,False
1002,82071312,DeliveredStatus,False,False,False,False,False
1003,81853130,CanceledStatus,,,,,
1004,81970641,CanceledStatus,,,,,
1005,82117765,CanceledStatus,,,,,
1006,82130029,CanceledStatus,,,,,
1007,82054370,DeliveredStatus,False,False,False,False,False
1008,81953046,DeliveredStatus,True,False,False,False,True
1009,81967785,DeliveredStatus,False,False,False,False,False
1010,82112765,DeliveredStatus,False,False,False,False,False
1011,82107898,DeliveredStatus,False,False,False,False,False
1012,82127246,DeliveredStatus,False,False,False,False,False
1013,81949181,CanceledStatus,,,,,
1014,82135128,DeliveredStatus,True,True,False,False,True
1015,81980331,DeliveredStatus,False,False,False,False,False
1016,81942302,DeliveredStatus,False,False,False,False,False
1017,81960122,DeliveredStatus,False,False,False,False,False
1018,81977465,DeliveredStatus,False,False,False,False,False
1019,81962302,DeliveredStatus,False,True,False,False,True
1020,82093728,CanceledStatus,,,,,
1021,81998422,DeliveredStatus,False,False,False,False,False
1022,82129251,DeliveredStatus,False,False,False,False,False
1023,82034584,DeliveredStatus,True,False,False,False,True
1024,82064133,DeliveredStatus,False,False,False,False,False
1025,81845170,CanceledStatus,,,,,
1026,81930490,DeliveredStatus,False,False,False,False,False
1027,82111644,DeliveredStatus,False,False,False,False,False
1028,81972618,DeliveredStatus,False,False,False,False,False
1029,81847486,DeliveredStatus,False,False,False,False,False
1030,82132384,DeliveredStatus,False,False,False,False,False
1031,82001499,DeliveredStatus,False,False,False,False,False
1032,82010894,DeliveredStatus,False,False,False,False,False
1033,82099225,DeliveredStatus,False,False,False,False,False
1034,81984754,DeliveredStatus,False,False,False,False,False
1035,82025741,DeliveredStatus,False,False,False,False,False
1036,81849545,DeliveredStatus,False,False,False,False,False
1037,81925328,DeliveredStatus,False,False,False,False,False
1038,81965639,DeliveredStatus,False,False,False,False,False
1039,82043991,DeliveredStatus,False,False,False,False,False
1040,82098474,DeliveredStatus,False,False,False,False,False
1041,82139471,DeliveredStatus,False,False,False,False,False
1042,82093341,DeliveredStatus,False,False,False,False,False
1043,81988832,DeliveredStatus,False,False,False,False,False
1044,82113453,DeliveredStatus,False,False,False,False,False
1045,82118994,DeliveredStatus,False,False,False,False,False
1046,81954310,CanceledStatus,,,,,
1047,82118857,CanceledStatus,,,,,
1048,82091730,CanceledStatus,,,,,
1049,82105291,CanceledStatus,,,,,
1050,82106319,DeliveredStatus,False,False,True,True,True
1051,81949835,DeliveredStatus,True,True,False,False,True
1052,82071015,DeliveredStatus,False,False,False,False,False
1053,82111988,DeliveredStatus,False,False,False,False,False
1054,82138169,DeliveredStatus,True,False,False,False,True
1055,81909158,DeliveredStatus,False,False,False,False,False
1056,82083422,DeliveredStatus,True,True,False,False,True
1057,82071306,DeliveredStatus,False,False,False,False,False
1058,82015682,DeliveredStatus,False,False,False,False,False
1059,82035923,DeliveredStatus,False,False,False,False,False
1060,82068151,DeliveredStatus,False,False,False,False,False
1061,82134787,DeliveredStatus,False,False,False,False,False
1062,82051266,DeliveredStatus,False,False,False,False,False
1063,82079374,DeliveredStatus,False,False,False,False,False
1064,82095221,DeliveredStatus,False,False,False,False,False
1065,82079082,DeliveredStatus,False,False,False,False,False
1066,81909503,DeliveredStatus,False,False,False,False,False
1067,82099053,DeliveredStatus,False,False,False,False,False
1068,81923888,DeliveredStatus,False,False,False,False,False
1069,81963036,DeliveredStatus,False,False,False,False,False
1070,82018648,DeliveredStatus,True,False,False,False,True
1071,82090734,DeliveredStatus,True,False,False,False,True
1072,82120054,DeliveredStatus,False,False,False,False,False
1073,82134125,DeliveredStatus,False,False,True,False,True
1074,81971344,DeliveredStatus,False,False,False,False,False
1075,82121813,DeliveredStatus,False,False,False,False,False
1076,82082666,DeliveredStatus,False,False,False,False,False
1077,82110606,DeliveredStatus,False,False,False,False,False
1078,81954776,DeliveredStatus,False,False,False,False,False
1079,81946391,DeliveredStatus,False,False,False,False,False
1080,81950493,DeliveredStatus,False,False,False,False,False
1081,82097259,CanceledStatus,,,,,
1082,82098063,DeliveredStatus,False,False,False,False,False
1083,82110891,DeliveredStatus,False,False,False,False,False
1084,82101634,DeliveredStatus,False,False,False,False,False
1085,82119899,DeliveredStatus,False,False,False,False,False
1086,82110724,DeliveredStatus,False,False,False,False,False
1087,81948503,DeliveredStatus,False,False,False,False,False
1088,82087538,DeliveredStatus,False,False,False,False,False
1089,81954150,DeliveredStatus,False,False,False,False,False
1090,82093696,CanceledStatus,,,,,
1091,82101202,CanceledStatus,,,,,
1092,82112439,CanceledStatus,,,,,
1093,82099447,DeliveredStatus,False,False,False,False,False
1094,81952817,CanceledStatus,,,,,
1095,82074545,DeliveredStatus,False,False,False,False,False
1096,82128189,DeliveredStatus,False,False,False,False,False
1097,82083722,DeliveredStatus,False,False,False,False,False
1098,81953367,DeliveredStatus,False,False,False,False,False
1099,81966441,DeliveredStatus,False,False,False,False,False
1100,82059778,DeliveredStatus,False,False,False,False,False
1101,81942200,DeliveredStatus,False,False,False,False,False
1102,82000449,DeliveredStatus,False,False,False,False,False
1103,82079476,DeliveredStatus,False,False,False,False,False
1104,81953726,DeliveredStatus,False,False,False,False,False
1105,82132926,DeliveredStatus,False,False,False,False,False
1106,81927948,DeliveredStatus,False,False,False,False,False
1107,82042922,DeliveredStatus,True,False,False,False,True
1108,82127086,DeliveredStatus,False,False,False,False,False
1109,81970622,DeliveredStatus,False,False,False,False,False
1110,82130629,DeliveredStatus,True,False,False,False,True
1111,82117115,DeliveredStatus,False,False,False,False,False
1112,82126840,DeliveredStatus,False,False,True,False,True
1113,81957033,DeliveredStatus,False,False,False,False,False
1114,82066297,CanceledStatus,,,,,
1115,82087040,DeliveredStatus,False,False,False,False,False
1116,81977574,DeliveredStatus,False,False,False,False,False
1117,82134109,DeliveredStatus,False,False,False,False,False
1118,81934328,DeliveredStatus,False,False,False,False,False
1119,81943578,DeliveredStatus,False,False,False,False,False
1120,82072177,DeliveredStatus,False,False,False,False,False
1121,82127414,DeliveredStatus,False,False,False,False,False
1122,82107144,DeliveredStatus,False,False,False,False,False
1123,81955147,DeliveredStatus,False,False,False,False,False
1124,82123788,DeliveredStatus,False,False,False,False,False
1125,81970711,DeliveredStatus,False,False,False,False,False
1126,81908951,DeliveredStatus,False,False,False,False,False
1127,81968103,CanceledStatus,,,,,
1128,82114501,CanceledStatus,,,,,
1129,81972956,CanceledStatus,,,,,
1130,81952070,CanceledStatus,,,,,
1131,82134836,CanceledStatus,,,,,
1132,82114227,CanceledStatus,,,,,
1133,82128904,CanceledStatus,,,,,
1134,81927950,DeliveredStatus,False,False,False,False,False
1135,81971592,DeliveredStatus,False,False,True,True,True
1136,82065434,DeliveredStatus,False,False,False,False,False
1137,81975981,DeliveredStatus,False,False,False,False,False
1138,81981750,DeliveredStatus,False,False,False,False,False
1139,82096999,DeliveredStatus,False,False,False,False,False
1140,82120775,DeliveredStatus,False,False,False,False,False
1141,82132709,DeliveredStatus,False,False,False,False,False
1142,82089610,DeliveredStatus,False,False,False,False,False
1143,81948938,DeliveredStatus,False,False,False,False,False
1144,81948950,DeliveredStatus,False,False,False,False,False
1145,81932267,DeliveredStatus,False,False,False,False,False
1146,81990751,DeliveredStatus,False,False,False,False,False
